SET,GCS_URI,LABEL
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_39_1_53_0_9945.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_14_7_233_0_2894.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_35_6_193_0_2745.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_34_6_193_0_9841.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_37_1_53_0_8341.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_25_7_213_0_9676.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_42_5_173_0_4068.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_27_6_193_0_8978.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_3_7_233_0_8700.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_44_6_193_0_3302.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_25_6_193_0_3110.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_26_6_193_0_2748.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_29_3_93_0_2275.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_7_7_213_0_746.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_17_6_193_0_1497.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_36_6_193_0_7965.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_16_9_293_0_5114.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_17_3_93_0_2191.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_49_6_193_0_7296.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_24_5_173_0_1442.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_42_5_173_0_7429.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_4_7_213_0_5382.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_25_7_213_0_3211.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_3_6_193_0_346.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_38_1_33_0_701.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_28_3_93_0_2762.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_16_9_293_0_3215.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_27_6_193_0_3556.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_9_7_213_0_5312.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_10_7_233_0_7690.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_35_2_73_0_9528.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_16_6_193_0_3814.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_10_7_233_0_6968.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_13_6_193_0_1485.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_22_6_193_0_5800.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_6_7_213_0_5739.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_28_6_193_0_4613.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_39_2_73_0_9383.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_21_7_233_0_4823.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_36_3_113_0_6286.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_44_6_193_0_3467.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_45_7_233_0_9961.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_42_1_53_0_8816.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_16_6_193_0_830.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_29_7_233_0_5665.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_4_7_213_0_4248.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_7_6_193_0_6622.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_48_7_213_0_3769.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_39_1_53_0_4697.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_27_7_233_0_7188.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_18_7_233_0_319.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_43_7_213_0_8015.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_39_5_173_0_9299.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_12_2_73_0_9623.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_19_6_193_0_5650.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_30_5_153_0_6447.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_34_3_113_0_6229.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_6_3_93_0_2134.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_6_3_93_0_8633.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_16_3_93_0_1376.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_47_3_113_0_2568.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_38_6_193_0_9446.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_24_5_173_0_2575.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_26_6_193_0_1509.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_36_6_193_0_5806.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_25_6_193_0_3923.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_16_6_193_0_7096.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_3_7_213_0_339.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_38_6_193_0_3037.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_26_6_193_0_988.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_26_7_213_0_6159.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_8_3_93_0_1088.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_6_6_193_0_4508.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_13_6_193_0_6298.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_6_6_193_0_238.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_27_7_213_0_1497.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_36_3_113_0_8643.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_8_6_193_0_6030.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_43_7_213_0_4572.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_8_5_173_0_7815.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_32_7_233_0_580.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_15_6_193_0_6222.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_27_6_193_0_4362.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_22_6_193_0_8847.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_16_3_93_0_3166.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_39_2_73_0_2818.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_9_7_213_0_6191.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_34_6_193_0_8144.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_49_6_193_0_3546.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_10_7_213_0_2296.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_34_3_113_0_4789.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_28_6_193_0_8826.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_35_2_73_0_7309.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_8_6_193_0_8373.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_18_6_193_0_727.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_26_7_213_0_2641.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_6_6_193_0_5593.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_12_6_193_0_885.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_18_6_193_0_3674.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_32_7_233_0_5737.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_22_6_193_0_9759.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_4_7_213_0_3841.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_26_6_193_0_1922.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_40_6_193_0_6458.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_37_1_53_0_7734.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_37_1_53_0_3208.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_48_7_213_0_7897.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_27_7_213_0_8938.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_42_5_173_0_2404.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_48_2_73_0_9321.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_38_6_193_0_7672.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_17_6_193_0_1515.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_45_7_233_0_1338.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_46_7_233_0_1736.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_24_6_193_0_6163.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_17_7_233_0_5733.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_3_6_193_0_826.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_38_1_33_0_3308.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_45_7_233_0_6045.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_25_6_193_0_6498.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_8_3_93_0_5546.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_27_7_233_0_7341.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_25_6_193_0_7989.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_38_7_213_0_2351.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_36_6_193_0_3275.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_45_3_113_0_4020.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_35_3_113_0_2196.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_10_7_213_0_5859.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_2_6_193_0_7977.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_36_3_113_0_2573.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_22_6_193_0_8861.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_29_3_93_0_8790.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_18_7_233_0_4038.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_45_7_233_0_8691.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_46_6_193_0_5710.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_36_3_113_0_6259.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_12_6_193_0_9064.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_21_2_73_0_7076.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_26_7_213_0_2290.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_22_6_193_0_4243.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_28_3_93_0_8119.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_37_6_193_0_9667.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_43_7_213_0_2086.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_14_7_233_0_2519.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_34_6_193_0_8822.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_37_6_193_0_149.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_18_7_233_0_8005.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_11_6_193_0_4600.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_29_7_233_0_2275.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_18_7_233_0_8039.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_9_3_113_0_7212.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_37_6_193_0_4970.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_39_5_173_0_4788.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_21_3_113_0_7412.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_34_6_193_0_2310.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_41_6_193_0_9323.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_21_3_113_0_6730.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_6_6_193_0_5436.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_9_7_213_0_4821.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_24_5_173_0_7388.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_9_3_113_0_7831.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_27_6_193_0_5507.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_37_6_193_0_6021.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_27_7_213_0_1701.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_9_3_113_0_9362.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_28_3_93_0_5376.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_40_6_193_0_754.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_35_3_113_0_70.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_10_7_213_0_33.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_3_7_233_0_1139.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_3_7_233_0_1893.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_17_6_193_0_6108.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_14_7_233_0_8580.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_46_7_233_0_5756.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_27_7_233_0_8706.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_44_6_193_0_1652.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_42_1_53_0_7444.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_4_7_213_0_322.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_46_7_233_0_8716.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_8_6_193_0_7327.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_25_7_233_0_3798.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_29_3_93_0_4621.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_30_5_153_0_1256.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_44_6_193_0_4845.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_43_7_213_0_9507.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_10_7_213_0_6173.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_45_3_113_0_9113.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_14_7_233_0_379.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_43_7_213_0_8397.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_25_7_233_0_5505.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_11_7_213_0_8277.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_27_7_233_0_2799.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_35_3_113_0_8696.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_8_3_93_0_5283.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_25_7_233_0_6255.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_6_7_213_0_7027.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_3_7_213_0_5291.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_40_6_193_0_6771.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_17_7_233_0_9194.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_21_3_113_0_6153.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_8_6_193_0_6711.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_11_6_193_0_5609.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_19_6_193_0_6241.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_27_7_233_0_3225.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_3_6_193_0_2819.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_23_7_213_0_789.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_24_6_193_0_1524.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_34_3_113_0_10.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_12_6_193_0_5824.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_21_7_233_0_8718.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_48_2_73_0_6266.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_30_5_153_0_543.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_49_6_193_0_4468.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_21_2_73_0_8457.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_25_7_213_0_1268.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_44_6_193_0_7481.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_39_3_113_0_5093.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_25_7_233_0_9205.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_36_6_193_0_2095.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_48_7_213_0_9371.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_32_9_293_0_3805.png,PARTIAL_VISIBILITY
TRAIN,gs://gauss-grayscale-ids/train/partial_visibility/GICSD_45_3_113_0_8874.png,PARTIAL_VISIBILITY
